Label	英文	音標	中譯	例句	翻譯	相關影片	mark_start	mark_end	syllables	main_cefr_label
senior6000-L5P21	genetic	/dʒəˋnɛtɪk/	(adj.) 基因的；遺傳(學)的	Some diseases are genetic, passed down through families.	有些疾病是遺傳性的，透過家族傳承。		4	4	ge·net·ic	C1
senior6000-L5P21	genetics	/dʒəˋnɛtɪks/	(n.) 遺傳學	My sister is studying genetics because she's interested in DNA.	我姊姊正在學習遺傳學，因為她對DNA很感興趣。		5	5	ge·net·ics	B2
senior6000-L5P21	genre	/ˋʒɑnrə/	(n.) (文學、藝術、音樂等的)類型；體裁	My favorite music genre is classical, especially piano concertos.	我最喜歡的音樂類型是古典樂，特別是鋼琴協奏曲。		4	4		
senior6000-L5P21	glare	/glɛr/	(n./v.) 刺眼的光；怒視	The glare from the afternoon sun made it hard to see the road.	午後陽光的刺眼強光讓路很難看清楚。		2	2		C2
senior6000-L5P21	gloomy	/ˋglumɪ/	(adj.) 陰暗的；憂鬱的；前景黯淡的	The weather was gloomy, with heavy clouds covering the sky.	天氣很陰暗，厚重的雲層覆蓋了天空。		4	4		
senior6000-L5P21	gorgeous	/ˋgɔrdʒəs/	(adj.) 華麗的；燦爛的；極其漂亮的	The bride looked absolutely gorgeous in her white wedding dress.	新娘穿著白色婚紗看起來絕對地華麗動人。		5	5	gor·geous	B1
senior6000-L5P21	grant	/grænt/	(n./v.) 補助金；獎助金；同意	She received a research grant to study marine biology.	她獲得了一筆研究補助金來研究海洋生物學。		5	5		B1
senior6000-L5P21	graphic	/ˋgræfɪk/	(adj./n.) 生動的；形象的；繪畫的；圖表的	The book contained graphic details of the accident, which were quite disturbing.	這本書包含了事故的生動細節，相當令人不安。		4	4	graph·ic	B1
senior6000-L5P21	gravity	/ˋgrævətɪ/	(n.) 重力；地心引力；嚴重性	Isaac Newton discovered the law of gravity.	艾薩克·牛頓發現了重力定律。		7	7	grav·i·ty	
senior6000-L5P21	greed	/grid/	(n.) 貪婪；貪心	His greed for money led him to make bad decisions.	他對金錢的貪婪導致他做出錯誤的決定。		2	2		C1
senior6000-L5P21	grieve	/griv/	(v.) (尤指因某人去世而)悲傷、哀悼	After his pet died, he grieved deeply for weeks.	他的寵物去世後，他悲傷哀悼了好幾個星期。		6	6		
senior6000-L5P21	grill	/grɪl/	(n./v.) (烤肉用的)烤架；燒烤餐廳	We cooked hot dogs and corn on the grill in the backyard.	我們在後院的烤架上烤熱狗和玉米。		9	9		B1
senior6000-L5P21	grim	/grɪm/	(adj.) 嚴峻的；令人沮喪的；嚴厲的	The grim news about the job market made students feel worried.	關於就業市場的嚴峻消息讓學生們感到擔憂。		2	2		C2
senior6000-L5P21	grip	/grɪp/	(n./v.) 緊握；抓牢；掌控	He lost his grip on the rope and fell.	他失去了對繩子的抓握，然後跌倒了。		4	4		B2
senior6000-L5P22	gross	/gros/	(adj./v./n.) 總的；毛的；嚴重的；噁心的	That gross smell is coming from the trash can.	那股噁心的氣味來自垃圾桶。		2	2		C1
senior6000-L5P22	guideline	/ˋgaɪd͵laɪn/	(n.) 指導方針；準則	Please follow the safety guidelines in the laboratory.	請遵守實驗室裡的安全指導方針。		5	5	guide·line	C1
senior6000-L5P22	gut	/gʌt/	(n./v.) 腸；內臟；勇氣；膽量	He knew in his gut that something was wrong.	他直覺覺得有些不對勁。		5	5		B2
senior6000-L5P22	habitat	/ˋhæbə͵tæt/	(n.) (動植物的)棲息地	The destruction of forests threatens the habitats of many animals.	森林的破壞威脅到許多動物的棲息地。		7	7	hab·i·tat	C1
senior6000-L5P22	haul	/hɔl/	(v./n.) (用力)拖、拉	We had to haul the heavy furniture up the stairs.	我們必須把沉重的家具拖上樓梯。		4	4		C2
senior6000-L5P22	hazard	/ˋhæzɚd/	(n./v.) 危險(物)；風險	Slippery roads are a common hazard in winter.	濕滑的路是冬季常見的危險。		6	6	haz·ard	C1
senior6000-L5P22	heir	/ɛr/	(n.) 繼承人	The eldest son was the heir to the family fortune.	長子是家族財富的繼承人。		6	6		C2
senior6000-L5P22	hence	/hɛns/	(adv.) 因此；所以	The road was closed, hence the delay.	道路封閉了，因此才延誤。		5	5		C1
senior6000-L5P22	herb	/ɝb  hɝb/	(n.) 藥草；香草；草本植物	Parsley is a common herb used in cooking.	巴西里是烹飪中常用的香草。		5	5		B1
senior6000-L5P22	heritage	/ˋhɛrətɪdʒ/	(n.) 遺產(指國家、社會、家庭留傳下來的具有歷史意義的傳統、語言、建築等)	We must preserve our cultural heritage for future generations.	我們必須為後代子孫保存我們的文化遺產。		6	6	her·i·tage	C2
senior6000-L5P22	highlight	/ˋhaɪ͵laɪt/	(v./n.) 強調；使突出；用螢光筆標示	The teacher highlighted the key points in the textbook.	老師用螢光筆標示出課本的重點。		3	3	high·light	B2
senior6000-L5P22	hockey	/ˋhɑkɪ/	(n.) 曲棍球	My brother plays ice hockey every Saturday.	我弟弟每個星期六都打冰上曲棍球。		5	5	hock·ey	A2
senior6000-L5P22	honorable	/ˋɑnərəb!/	(adj.) 可尊敬的；光榮的；正直的	Serving your country is an honorable duty.	為國家服務是一項光榮的職責。		6	6	hon·or·able	
senior6000-L5P22	horizontal	/͵hɑrəˋzɑnt!/	(adj./n.) 水平的；橫的	Draw a horizontal line across the page.	在頁面上畫一條水平線。		3	3	hor·i·zon·tal	C1
senior6000-L5P22	hormone	/ˋhɔrmon/	(n.) 荷爾蒙；激素	Hormones play a crucial role in human growth.	荷爾蒙在人類生長中扮演關鍵角色。		1	1	hor·mone	
senior6000-L5P22	hostage	/ˋhɑstɪdʒ/	(n.) 人質	The criminals took several people hostage.	罪犯劫持了幾個人當人質。		6	6	hos·tage	C2
senior6000-L5P22	hostile	/ˋhɑstɪl/	(adj.) 有敵意的；不友善的	The crowd was hostile towards the speaker.	人群對演講者抱有敵意。		4	4	hos·tile	C1
senior6000-L5P22	hostility	/hɑsˋtɪlətɪ/	(n.) 敵意；敵視	There was a lot of hostility between the two rival teams.	這兩個敵對隊伍之間充滿了敵意。		6	6	hos·til·i·ty	C2
senior6000-L5P22	housing	/ˋhaʊzɪŋ/	(n.) 房屋；住宅(總稱)	The government is working to improve affordable housing.	政府正在努力改善平價住宅問題。		8	8	hous·ing	C1
senior6000-L5P22	howl	/haʊl/	(n./v.) (狼、狗)長嚎；(風)呼嘯；(人)號啕	The lonely dog began to howl at the moon.	寂寞的狗開始對著月亮長嚎。		6	6		
senior6000-L5P23	hypothesis	/haɪˋpɑθəsɪs/	(n.) 假說；假設	Her hypothesis was that plants grow faster with more sunlight.	她的假設是植物在更多陽光下生長得更快。		2	2	hy·poth·e·sis	C2
senior6000-L5P23	icon	/ˋaɪkɑn/	(n.) 圖示；偶像；象徵	Click on the folder icon to open the document.	點擊文件夾圖示以打開文件。		5	5		B2
senior6000-L5P23	ideology	/͵aɪdɪˋɑlədʒɪ/	(n.) 意識形態；思想體系	Political parties often have different ideologies about society.	政黨對社會常有不同的意識形態。		6	6	ide·ol·o·gy	
senior6000-L5P23	idiot	/ˋɪdɪət/	(n.) 笨蛋；白痴	Only an idiot would forget their passport for an international trip.	只有笨蛋才會忘記帶護照去國際旅行。		3	3	id·i·ot	B2
senior6000-L5P23	illusion	/ɪˋljuʒən/	(n.) 幻覺；錯覺；幻想	The magician created the illusion that the rabbit disappeared.	魔術師製造了兔子消失的幻覺。		5	5	il·lu·sion	C2
senior6000-L5P23	immense	/ɪˋmɛns/	(adj.) 巨大的；廣大的	The immense desert stretched for hundreds of miles.	這廣大的沙漠綿延數百英里。		2	2	im·mense	C1
senior6000-L5P23	immune	/ɪˋmjun/	(adj.) 免疫的；免除的	After getting the vaccine, she became immune to the virus.	打完疫苗後，她對病毒產生了免疫力。		7	7	im·mune	C2
senior6000-L5P23	implement	/ˋɪmpləmənt/	(v./n.) 實施；執行	The school will implement a new uniform policy next semester.	學校下學期將實施新的制服政策。		4	4	im·ple·ment	B2
senior6000-L5P23	implication	/͵ɪmplɪˋkeʃən/	(n.) 含意；暗示；牽連	His silence carried the implication that he disagreed.	他的沉默暗示著他不贊同。		5	5	im·pli·ca·tion	C1
senior6000-L5P23	impulse	/ˋɪmpʌls/	(n.) 衝動；(神經)脈衝	He bought the new phone on impulse, without thinking much.	他一時衝動買了新手機，沒有多想。		7	7	im·pulse	C2
senior6000-L5P23	incentive	/ɪnˋsɛntɪv/	(n./adj.) 誘因；刺激；動機	The company offered a bonus as an incentive for employees to work harder.	公司提供獎金作為激勵員工更努力工作的誘因。		8	8	in·cen·tive	C2
senior6000-L5P23	incorporate	/ɪnˋkɔrpə͵ret/	(v.) 合併；包含；把…合併	The new recipe incorporates fresh herbs and spices.	新食譜加入了新鮮的香草和香料。		4	4	in·cor·po·rate	C2
senior6000-L5P23	index	/ˋɪndɛks/	(n./v.) 索引；指數；指標	Check the index at the back of the book to find specific topics.	查閱書後面的索引以找到特定主題。		3	3	in·dex	C1
senior6000-L5P23	indifferent	/ɪnˋdɪfərənt/	(adj.) 漠不關心的；冷淡的；不感興趣的	He remained indifferent to their pleas for help.	他對他們的求助置之不理。		3	3	in·dif·fer·ent	C2
senior6000-L5P23	indigenous	/ɪnˋdɪdʒɪnəs/	(adj.) 本土的；土著的；天生的	Koalas are indigenous to Australia and can't be found naturally elsewhere.	無尾熊是澳洲特有的，在其他地方自然找不到。		3	3	in·dig·e·nous	
senior6000-L5P23	indispensable	/͵ɪndɪsˋpɛnsəb!/	(adj.) 不可或缺的；必需的	Water is indispensable for all forms of life on Earth.	水對地球上所有形式的生命都是不可或缺的。		3	3	in·dis·pens·able	C2
senior6000-L5P23	indulge	/ɪnˋdʌldʒ/	(v.) (使)沉溺於；縱容；滿足(慾望、興趣等)	My parents never indulged my every whim when I was a child.	我小時候父母從不縱容我的每一個突發奇想。		4	4	in·dulge	C2
senior6000-L5P23	inevitable	/ɪnˋɛvətəb!/	(adj.) 不可避免的；必然發生的	Change is an inevitable part of life.	改變是生活中不可避免的一部分。		4	4	in·ev·i·ta·ble	C1
senior6000-L5P23	infect	/ɪnˋfɛkt/	(v.) 感染；傳染	The mosquito bite infected her with malaria.	蚊子叮咬使她感染了瘧疾。		4	4	in·fect	C1
senior6000-L5P23	infinite	/ˋɪnfənɪt/	(adj.) 無限的；無窮的	The universe is so vast, it feels infinite.	宇宙如此浩瀚，感覺是無限的。		8	8	in·fi·nite	C2
senior6000-L5P24	infrastructure	/ˋɪnfrə͵strʌktʃɚ/	(n.) 基礎建設；公共建設	Good roads and bridges are part of a country's infrastructure.	良好的道路和橋梁是一個國家基礎建設的一部分。		10	10	in·fra·struc·ture	C1
senior6000-L5P24	inherent	/ɪnˋhɪrənt/	(adj.) 內在的；固有的；與生俱來的	All humans have an inherent desire to be loved.	所有人類都有一種被愛的內在渴望。		5	5	in·her·ent	C2
senior6000-L5P24	inherit	/ɪnˋhɛrɪt/	(v.) 繼承(傳統、遺產等)	She inherited a lot of money from her rich grandmother.	她從富有的祖母那裡繼承了一大筆錢。		2	2	in·her·it	C2
senior6000-L5P24	initiate	/ɪˋnɪʃɪɪt/	(v./adj./n.) 開始；創始；使初步了解	The school decided to initiate a new recycling program.	學校決定啟動一項新的回收計畫。		5	5	ini·ti·ate	C2
senior6000-L5P24	initiative	/ɪˋnɪʃətɪv/	(n./adj.) 倡議；主動性；進取心	He showed great initiative by starting a club on his own.	他主動自己創立了一個社團，展現了極大的進取心。		4	4	ini·tia·tive	C1
senior6000-L5P24	inject	/ɪnˋdʒɛkt/	(v.) 注射；注入	The nurse will inject the medicine into your arm.	護士會將藥物注射到你的手臂裡。		4	4	in·ject	
senior6000-L5P24	injection	/ɪnˋdʒɛkʃən/	(n.) 注射；注射劑	Getting a flu injection can help prevent you from getting sick.	打流感疫苗可以幫助你預防生病。		4	4	in·jec·tion	C2
senior6000-L5P24	inning	/ˋɪnɪŋ/	(n.) (棒球)局	The home team scored three runs in the bottom of the ninth inning.	主隊在第九局下半得了三分。		13	13	in·ning	
senior6000-L5P24	innovation	/͵ɪnəˋveʃən/	(n.) 創新；革新；新方法	Developing electric cars was a major innovation in the auto industry.	開發電動車是汽車業的一大創新。		7	7	in·no·va·tion	C1
senior6000-L5P24	innovative	/ˋɪno͵vetɪv/	(adj.) 創新的；革新的	Her innovative idea helped solve the long-standing problem.	她創新的想法幫助解決了這個長期存在的問題。		2	2	in·no·va·tive	C1
senior6000-L5P24	inquiry	/ɪnˋkwaɪrɪ/	(n.) 詢問；打聽；調查	I made an inquiry about the train schedule at the station.	我在車站詢問了火車時刻表。		4	4	in·qui·ry	B1
senior6000-L5P24	insane	/ɪnˋsen/	(adj.) 瘋狂的；精神失常的；荒唐的	It would be insane to try to drive during a typhoon.	在颱風期間開車將是瘋狂的。		4	4	in·sane	
senior6000-L5P24	insight	/ˋɪn͵saɪt/	(n.) 洞察力；深刻見解	Her presentation offered new insight into the root cause of the problem.	她的簡報對問題的根本原因提供了新的見解。		5	5	in·sight	C1
senior6000-L5P24	installation	/͵ɪnstəˋleʃən/	(n.) 安裝；設置；就職(典禮)	The installation of the new software took about an hour.	新軟體的安裝花了大約一小時。		2	2	in·stal·la·tion	C1
senior6000-L5P24	institute	/ˋɪnstətjut/	(n./v.) 研究所；學院；協會	She is doing research at a prestigious scientific institute.	她正在一所聲望很高的科學研究機構做研究。		9	9	in·sti·tute	B2
senior6000-L5P24	institution	/͵ɪnstəˋtjuʃən/	(n.) 機構；制度；習俗	Marriage is a social institution that has changed over time.	婚姻是一種隨著時間演變的社會制度。		5	5	in·sti·tu·tion	B2
senior6000-L5P24	intact	/ɪnˋtækt/	(adj.) 完整無缺的；未受損傷的	Despite the earthquake, the ancient temple remained miraculously intact.	儘管發生了地震，這座古老的寺廟奇蹟般地保持完好無損。		9	9	in·tact	C2
senior6000-L5P24	integrate	/ˋɪntə͵gret/	(v.) (使)合併；(使)融入；(使)成為一體	The new student quickly integrated into the class.	這位新學生很快就融入了班級。		5	5	in·te·grate	C1
senior6000-L5P24	integration	/͵ɪntəˋgreʃən/	(n.) 整合；融入；一體化	Achieving cultural integration in a diverse society takes time.	在多元社會中實現文化融合需要時間。		3	3	in·te·gra·tion	C1
senior6000-L5P24	integrity	/ɪnˋtɛgrətɪ/	(n.) 正直；誠實；完整	She handled the situation with integrity, always telling the truth.	她正直地處理了這個情況，總是說實話。		6	6	in·teg·ri·ty	C2
senior6000-L5P25	intensify	/ɪnˋtɛnsə͵faɪ/	(v.) (使)增強；(使)加劇	The wind began to intensify as the typhoon approached the coast.	隨著颱風靠近海岸，風勢開始增強。		5	5	in·ten·si·fy	C2
senior6000-L5P25	intent	/ɪnˋtɛnt/	(n./adj.) 意圖；目的	His intent was good, but his actions caused a lot of trouble.	他的意圖是好的，但他的行為卻惹出很多麻煩。		2	2	in·tent	C2
senior6000-L5P25	interference	/͵ɪntɚˋfɪrəns/	(n.) 干涉；干預；(電波)干擾	Please don't cause any interference with my studies; I need to focus.	請不要干擾我的學業；我需要專心。		5	5	in·ter·fer·ence	C1
senior6000-L5P25	interior	/ɪnˋtɪrɪɚ/	(adj./n.) 內部的；內在的	The interior design of the coffee shop was warm and inviting.	這家咖啡店的室內設計溫馨宜人。		2	2	in·te·ri·or	B2
senior6000-L5P25	interpretation	/ɪn͵tɝprɪˋteʃən/	(n.) 解釋；闡釋；口譯	Everyone had a different interpretation of the teacher's instructions.	每個人對老師的指示都有不同的解讀。		5	5	in·ter·pre·ta·tion	C2
senior6000-L5P25	interval	/ˋɪntɚv!/	(n.) 間隔；距離；(音樂)音程	There was a 15-minute interval between the two acts of the play.	戲劇的兩幕之間有15分鐘的間隔。		5	5	in·ter·val	B1
senior6000-L5P25	intervention	/͵ɪntɚˋvɛnʃən/	(n.) 介入；干預；調停	Government intervention was needed to stabilize the economy.	需要政府的干預來穩定經濟。		2	2	in·ter·ven·tion	C2
senior6000-L5P25	investigator	/ɪnˋvɛstə͵getɚ/	(n.) 調查員；偵查員	The police investigator found new evidence at the crime scene.	警方的調查員在犯罪現場發現了新證據。		3	3	in·ves·ti·ga·tor	B2
senior6000-L5P25	irony	/ˋaɪrənɪ/	(n.) 反語；諷刺；具有諷刺意味的情況	The irony was that the fire station itself caught fire.	具有諷刺意味的是，消防局本身竟然失火了。		2	2	iro·ny	C2
senior6000-L5P25	journalism	/ˋdʒɝn!͵ɪzm/	(n.) 新聞工作；新聞學	She decided to study journalism because she wanted to tell important stories.	她決定學習新聞學，因為她想報導重要的故事。		5	5	jour·nal·ism	B2
senior6000-L5P25	journalist	/ˋdʒɝnəlɪst/	(n.) 新聞記者	A good journalist always checks facts before publishing an article.	一位好的新聞記者總是在發表文章前查核事實。		3	3	jour·nal·ist	B1
senior6000-L5P25	judicial	/dʒuˋdɪʃəl/	(adj.) 司法的；審判的；公正的	The court case involved a complex judicial process.	這起法庭案件涉及一個複雜的司法程序。		7	7	ju·di·cial	
senior6000-L5P25	jug	/dʒʌg/	(n./v.) (有柄有嘴的)壺；罐	She poured water from the jug into her glass.	她將水從壺中倒入杯子。		6	6		B1
senior6000-L5P25	jury	/ˋdʒʊrɪ/	(n.) 陪審團	The jury listened carefully to all the evidence before making a decision.	陪審團在做出決定前仔細聽取了所有證據。		2	2	ju·ry	B2
senior6000-L5P25	justify	/ˋdʒʌstə͵faɪ/	(v.) 證明…是正當的；為…辯護	He tried to justify his absence by saying he was sick.	他試圖以生病為由為自己的缺席辯護。		4	4	jus·ti·fy	B2
senior6000-L5P25	juvenile	/ˋdʒuvən!/	(adj./n.) 少年的；幼稚的	He was sent to a juvenile detention center for his crimes.	他因其罪行被送往少年觀護所。		6	6	ju·ve·nile	C1
senior6000-L5P25	kidnap	/ˋkɪdnæp/	(v.) 綁架；劫持	The criminals tried to kidnap the wealthy businessman for ransom.	罪犯試圖綁架這位富有的商人勒索贖金。		5	5	kid·nap	
senior6000-L5P25	landlord	/ˋlænd͵lɔrd/	(n.) 房東；地主	Our landlord fixed the leaky faucet right away after we called him.	我們打電話給房東後，他馬上修好了漏水的水龍頭。		2	2	land·lord	B2
senior6000-L5P25	laser	/ˋlezɚ/	(n.) 雷射	The security system used a laser beam to detect intruders.	保安系統使用雷射光束來偵測入侵者。		6	6	la·ser	B2
senior6000-L5P25	lawmaker	/ˋlɔˋmekɚ/	(n.) 立法委員；立法者	A lawmaker proposed a new bill to protect the environment.	一位立法委員提出了一項新法案來保護環境。		2	2	law·mak·er	
senior6000-L5P26	lawsuit	/ˋlɔ͵sut/	(n.) 訴訟	The company faced a huge lawsuit after their product harmed customers.	該公司在產品傷害顧客後，面臨一場巨額訴訟。		6	6	law·suit	C2
senior6000-L5P26	layer	/ˋleɚ/	(n./v.) 層；層次	We need to add another layer of paint to the wall for a better finish.	我們需要在牆上再塗一層油漆，以獲得更好的效果。		6	6	lay·er	B2
senior6000-L5P26	league	/lig/	(n./v.) 聯盟；同盟；聯賽	Our school football team joined a new league this year.	我們學校的足球隊今年加入了一個新聯賽。		8	8		B1
senior6000-L5P26	legacy	/ˋlɛgəsɪ/	(n.) 遺產；遺留之物	The artist left behind a legacy of beautiful paintings.	這位藝術家留下了一批美麗畫作的遺產。		6	6	leg·a·cy	C2
senior6000-L5P26	legendary	/ˋlɛdʒənd͵ɛrɪ/	(adj.) 傳說的；傳奇的	King Arthur and his knights are legendary figures in British history.	亞瑟王和他的騎士是英國歷史上傳奇的人物。		7	7	leg·end·ary	C1
senior6000-L5P26	legislation	/͵lɛdʒɪsˋleʃən/	(n.) 立法；法律；法規	New legislation was passed to control air pollution.	新的立法被通過以控制空氣污染。		2	2	leg·is·la·tion	C2
senior6000-L5P26	legislative	/ˋlɛdʒɪs͵letɪv/	(adj.) 立法的；有立法權的	The legislative branch is responsible for making laws.	立法部門負責制定法律。		2	2	leg·is·la·tive	
senior6000-L5P26	legitimate	/lɪˋdʒɪtəmɪt/	(adj./v.) 合法的；正當的；合理的	His excuse for being late seemed legitimate, so the teacher accepted it.	他遲到的藉口看起來是合理的，所以老師接受了。		7	7	le·git·i·mate	C2
senior6000-L5P26	lest	/lɛst/	(conj.) 唯恐；以免	She studied hard lest she fail the exam.	她努力學習，唯恐她考試不及格。		4	4		
senior6000-L5P26	liability	/͵laɪəˋbɪlətɪ/	(n.) 責任；義務；債務；不利條件	Owning a car can be a big liability due to maintenance costs.	擁有汽車可能是個很大的負擔，因為維護費用。		8	8	li·a·bil·i·ty	C1
senior6000-L5P26	likelihood	/ˋlaɪklɪ͵hʊd/	(n.) 可能性	There's a high likelihood of rain later, so bring an umbrella.	稍後下雨的可能性很高，所以帶把傘吧。		4	4	like·li·hood	C2
senior6000-L5P26	likewise	/ˋlaɪk͵waɪz/	(adv.) 同樣地；也	He wanted to pass the exam, and I likewise wanted to succeed.	他想通過考試，我同樣也想成功。		9	9	like·wise	C2
senior6000-L5P26	loop	/lup/	(n.) 環；圈；循環	The roller coaster goes around a huge loop.	那雲霄飛車繞著一個巨大的環。		8	8		
senior6000-L5P26	lounge	/laʊndʒ/	(n./v.) (旅館、俱樂部等的)休息室；候機室；(在家)閒逛	We waited for our flight in the airport lounge.	我們在機場候機室等候我們的航班。		9	9		C1
senior6000-L5P26	lump	/lʌmp/	(n./v.) 腫塊；(一)團、塊	The doctor found a small lump on her neck.	醫生在她脖子上發現了一個小腫塊。		6	6		C2
senior6000-L5P26	mainstream	/ˋmen͵strim/	(n.) 主流(趨勢)	His ideas were too radical to be accepted by the mainstream.	他的想法太過激進，無法被主流接受。		11	11	main·stream	C2
senior6000-L5P26	maintenance	/ˋmentənəns/	(n.) 維修；保養；維持	Regular car maintenance prevents serious breakdowns.	定期汽車保養可以預防嚴重的故障。		3	3	main·te·nance	B2
senior6000-L5P26	mammal	/ˋmæm!/	(n.) 哺乳動物	Whales are the largest mammals on Earth.	鯨魚是地球上最大的哺乳動物。		5	5	mam·mal	C1
senior6000-L5P26	mandate	/ˋmændet/	(n.) 授權；委任；命令	The new law gives the police a mandate to act more decisively.	這項新法律賦予警方更果斷行動的權力。		8	8	man·date	
senior6000-L5P26	manifest	/ˋmænə͵fɛst/	(v./adj.) 表明；顯示；顯露	His anxiety began to manifest itself as physical symptoms.	他的焦慮開始以身體症狀的形式顯現出來。		5	5	man·i·fest	
senior6000-L5P27	manipulate	/məˋnɪpjə͵let/	(v.) (熟練地)操作；(巧妙地)處理；操縱	He knows how to manipulate the controls of the drone very well.	他很會操縱無人機的控制器。		5	5	ma·nip·u·late	
senior6000-L5P27	mansion	/ˋmænʃən/	(n.) 大廈；宅邸	The old mansion on the hill has a beautiful garden.	山上的那棟老宅邸有個美麗的花園。		3	3	man·sion	C1
senior6000-L5P27	marine	/məˋrin/	(adj./n.) 海洋的；航海的；海運的	The researcher studies marine life, like fish and corals.	這位研究員研究海洋生物，例如魚類和珊瑚。		4	4	ma·rine	
senior6000-L5P27	masculine	/ˋmæskjəlɪn/	(adj./n.) 男性的；有男子氣概的	He has a deep, masculine voice that is very recognizable.	他有著低沉、富有男子氣概的聲音，辨識度很高。		5	5	mas·cu·line	C1
senior6000-L5P27	massage	/məˋsɑʒ/	(n./v.) 按摩	After the game, I really needed a good massage for my sore muscles.	比賽後，我的肌肉痠痛，真的需要好好按摩一下。		9	9	mas·sage	
senior6000-L5P27	massive	/ˋmæsɪv/	(adj.) 巨大的；大量的；大規模的	The construction workers used a massive crane to lift the steel beams.	工人們用巨大的起重機吊起鋼樑。		6	6	mas·sive	B2
senior6000-L5P27	masterpiece	/ˋmæstɚ͵pis/	(n.) 傑作；代表作	Everyone agrees that Van Gogh's "Starry Night" is a true masterpiece.	大家一致認為梵谷的《星夜》是一部真正的傑作。		11	11	mas·ter·piece	C2
senior6000-L5P27	mattress	/ˋmætrɪs/	(n.) 床墊	My old mattress was so lumpy; I really needed a new one.	我的舊床墊很不平坦，我真的需要一個新的。		3	3	mat·tress	
senior6000-L5P27	meantime	/ˋmin͵taɪm/	(n./adv.) (與此)同時；在此期間	The bus will arrive in twenty minutes; in the meantime, let's wait inside.	公車二十分鐘後會到；同時，我們在裡面等吧。		10	10	mean·time	B2
senior6000-L5P27	mechanism	/ˋmɛkə͵nɪzəm/	(n.) 機械裝置；機制；途徑	The car's steering mechanism suddenly failed, causing an accident.	汽車的轉向裝置突然失靈，導致了事故。		4	4	mech·a·nism	C1
senior6000-L5P27	medication	/͵mɛdɪˋkeʃən/	(n.) 藥物治療；藥物	He's on medication for his high blood pressure, and it's helping.	他正在服用治療高血壓的藥物，而且很有幫助。		3	3	med·i·ca·tion	C2
senior6000-L5P27	mentor	/ˋmɛntɚ/	(n.) 導師；良師益友	My English teacher was a great mentor who always encouraged me.	我的英文老師是位很棒的導師，他總是鼓勵我。		7	7	men·tor	
senior6000-L5P27	merge	/mɝdʒ/	(v.) (使)合併；(使)融合	The two small companies decided to merge into one big one.	這兩家小公司決定合併成一家大公司。		7	7		C2
senior6000-L5P27	metaphor	/ˋmɛtəfɚ/	(n.) 隱喻；暗喻	The phrase "time is money" is a common metaphor.	「時間就是金錢」這個詞組是一個常見的隱喻。		9	9	met·a·phor	C2
senior6000-L5P27	metropolitan	/͵mɛtrəˋpɑlətn/	(adj./n.) 大都會的；大城市的	New York is a huge metropolitan area with millions of people.	紐約是一個擁有數百萬人口的巨大都會區。		6	6	met·ro·pol·i·tan	
senior6000-L5P27	midst	/mɪdst/	(n./prep.) 中間；當中	We found him in the midst of a large crowd.	我們在一大群人當中找到他。		6	6		
senior6000-L5P27	migration	/maɪˋgreʃən/	(n.) 遷徙；移居	The annual migration of birds to warmer climates is amazing.	鳥類每年遷徙到溫暖的氣候真是令人驚奇。		3	3	mi·gra·tion	C1
senior6000-L5P27	milestone	/ˋmaɪl͵ston/	(n.) 里程碑；重大事件	Finishing high school is a big milestone for many students.	完成高中學業對許多學生來說是一個重要的里程碑。		7	7	mile·stone	
senior6000-L5P27	miniature	/ˋmɪnɪətʃɚ/	(adj./n.) 微型的；小型的；小規模的	My little sister loves playing with her miniature dollhouse.	我的小妹妹喜歡玩她的迷你娃娃屋。		8	8	min·i·a·ture	C2
senior6000-L5P27	minimal	/ˋmɪnəməl/	(adj.) 最低的；最小限度的	We need to make a minimal effort to pass the test, but I aim for more.	我們只需要做出最低限度的努力就能通過考試，但我目標更高。		6	6	min·i·mal	C1
senior6000-L5P28	minimize	/ˋmɪnə͵maɪz/	(v.) 使減到最少；使縮到最小	To minimize the risk, we should always wear a helmet when cycling.	為了將風險降到最低，我們騎自行車時都應該戴安全帽。		2	2	min·i·mize	C1
senior6000-L5P28	mint	/mɪnt/	(n.) 薄荷；造幣廠；(常指)巨額	My mom grows fresh mint in the garden for tea and cooking.	我媽媽在花園裡種了新鮮薄荷，用來泡茶和烹飪。		5	5		B2
senior6000-L5P28	missionary	/ˋmɪʃən͵ɛrɪ/	(n./adj.) 傳教士	The missionary traveled to remote villages to help people and share his beliefs.	這位傳教士前往偏遠村莊幫助人們並分享他的信仰。		2	2	mis·sion·ary	
senior6000-L5P28	moan	/mon/	(n./v.) 呻吟(聲)；嗚咽(聲)；抱怨	I heard a low moan from the injured dog, so I quickly called for help.	我聽到受傷的狗發出低聲的呻吟，所以我趕緊打電話求助。		5	5		C2
senior6000-L5P28	mock	/mɑk/	(adj./v./n.) 模擬的；假裝的	We held a mock election in class to understand how the real voting process works.	我們在課堂上舉行了一場模擬選舉，以了解實際投票過程是如何運作的。		4	4		
senior6000-L5P28	mode	/mod/	(n.) 模式；方式；風格	I usually put my phone on silent mode during class so it doesn't disturb anyone.	上課時我通常會把手機調成靜音模式，這樣就不會打擾到任何人。		8	8		C1
senior6000-L5P28	modify	/ˋmɑdə͵faɪ/	(v.) 修改；更改	The chef decided to modify the recipe slightly to make the dish healthier.	廚師決定稍微修改食譜，讓這道菜更健康。		5	5	mod·i·fy	C1
